Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
"Congee, With Vegetables",balanced_foods,38.0,1.12,7.88,0.12,0.4,0.37,235.0,5,1,2,0,0,3,"lunch, dinner",100g,5.300000000000001,4.0,0.03,Rice mixed dishes,other,11.79,82.95,2.84,0.03,0.0,8
"Coffee, Cafe Mocha, Decaffeinated",balanced_foods,64.0,2.56,10.23,1.47,0.0,9.3,46.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.300000000000001,4.0,0.04,Coffee,beverages,16.0,63.94,20.67,0.86,6.0,8
"Coffee, Cafe Mocha",balanced_foods,64.0,2.56,10.22,1.47,0.0,9.3,46.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.300000000000001,4.0,0.04,Coffee,beverages,16.0,63.88,20.67,0.86,6.0,8
"Non-Dairy Milk,",balanced_foods,31.0,1.14,3.04,1.6,0.1,2.03,51.0,5,1,2,0,0,3,"lunch, dinner",100g,5.300000000000001,4.0,0.04,Plant-based milk,dairy_proteins,14.71,39.23,46.45,0.16,0.0,8
Leeks,balanced_foods,88.0,1.57,14.74,3.05,1.9,4.07,151.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.282,3.94,0.02,Onions,other,7.14,67.0,31.19,0.76,2.0,8
"Onion Dip, Light",balanced_foods,166.0,2.0,11.87,12.36,0.1,6.85,481.0,2,4,4,1,2,0,"pre_workout, lunch, dinner",100g,5.281000000000001,1.27,0.01,"Dips, gravies, other sauces",other,4.82,28.6,67.01,3.87,20.0,10
Licuado Or Batido,balanced_foods,75.0,2.33,13.15,1.45,0.6,11.48,25.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.273,3.91,0.03,Smoothies and grain drinks,beverages,12.43,70.13,17.4,0.81,6.0,8
"Winter Melon, Cooked",balanced_foods,36.0,0.4,2.95,2.74,1.0,1.15,225.0,5,1,2,0,0,3,"lunch, dinner",100g,5.2669999999999995,3.89,0.01,Other vegetables and combinations,vegetables,4.44,32.78,68.5,0.68,2.0,8
"Melon, Frozen",balanced_foods,35.0,0.66,8.27,0.16,0.7,7.4,16.0,5,1,2,0,0,3,"lunch, dinner",100g,5.2669999999999995,3.89,0.02,Melons,fruits,7.54,94.51,4.11,0.04,0.0,8
"Seaweed, Cooked, Fat Added",balanced_foods,63.0,3.41,7.71,3.06,0.7,0.57,382.0,4,1,1,0,0,3,"lunch, dinner",100g,5.256,6.52,0.05,Other vegetables and combinations,vegetables,21.65,48.95,43.71,0.82,2.0,6
"Peppers, Red, Cooked",balanced_foods,55.0,0.92,6.71,2.78,1.2,4.24,126.0,5,1,2,0,0,3,"lunch, dinner",100g,5.255000000000001,3.85,0.02,Other red and orange vegetables,vegetables,6.69,48.8,45.49,0.75,2.0,8
"Beets, Canned, Reduced Sodium, Cooked",balanced_foods,53.0,0.84,6.79,2.79,1.2,5.56,31.0,5,1,2,0,0,3,"lunch, dinner",100g,5.255000000000001,3.85,0.02,Other vegetables and combinations,vegetables,6.34,51.25,47.38,0.72,2.0,8
"Pear, Canned, Juice Pack",balanced_foods,45.0,0.23,11.79,0.07,1.5,10.03,5.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.252000000000001,3.84,0.01,Pears,other,2.04,100.0,1.4,0.01,0.0,8
"Soup, Sopa De Fideo Aguada",balanced_foods,95.0,2.54,13.73,3.29,1.1,1.16,267.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.2490000000000006,3.83,0.03,"Soups, broth-based",other,10.69,57.81,31.17,0.46,0.0,8
"Coffee, Latte, With Non-Dairy Milk",balanced_foods,28.0,0.97,2.81,1.36,0.1,1.69,44.0,5,1,2,0,0,3,"lunch, dinner",100g,5.246,3.82,0.03,Coffee,beverages,13.86,40.14,43.71,0.15,0.0,8
"Coffee, Latte, Decaffeinated, With Non-Dairy Milk",balanced_foods,28.0,0.97,2.82,1.37,0.1,1.7,45.0,5,1,2,0,0,3,"lunch, dinner",100g,5.246,3.82,0.03,Coffee,beverages,13.86,40.29,44.04,0.15,0.0,8
"Cream Of Wheat, Regular Or Quick, Made With Water, No Added Fat",balanced_foods,51.0,1.45,10.57,0.21,0.5,0.03,72.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.246,3.82,0.03,Grits and other cooked cereals,quick_carbs,11.37,82.9,3.71,0.03,0.0,8
"Coffee, Iced Cafe Mocha, Decaffeinated, Nonfat",balanced_foods,43.0,1.62,9.0,0.06,0.0,8.11,37.0,5,1,2,0,0,3,"lunch, dinner",100g,5.231,3.77,0.04,Coffee,beverages,15.07,83.72,1.26,0.04,1.0,8
Upma,balanced_foods,87.0,1.98,13.81,2.64,1.3,1.61,98.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.231,3.77,0.02,Grits and other cooked cereals,quick_carbs,9.1,63.49,27.31,0.36,0.0,8
"Apricot, Canned",balanced_foods,57.0,0.65,13.85,0.17,1.5,12.39,3.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.231,3.77,0.01,Other fruits and fruit salads,vegetables,4.56,97.19,2.68,0.01,0.0,8
"Coffee, Iced Cafe Mocha, Nonfat",balanced_foods,43.0,1.61,8.96,0.07,0.0,8.07,36.0,5,1,2,0,0,3,"lunch, dinner",100g,5.2219999999999995,3.74,0.04,Coffee,beverages,14.98,83.35,1.47,0.04,1.0,8
"Honeydew Melon, Raw",balanced_foods,36.0,0.54,9.09,0.14,0.8,8.12,18.0,5,1,2,0,0,3,"lunch, dinner",100g,5.216000000000001,3.72,0.02,Melons,fruits,6.0,100.0,3.5,0.04,0.0,8
"Coffee, Bottled/Canned, Light",balanced_foods,35.0,1.27,5.91,0.7,0.0,5.91,15.0,5,1,2,0,0,3,"lunch, dinner",100g,5.189,3.63,0.04,Coffee,beverages,14.51,67.54,18.0,0.4,3.0,8
"Soup, Pumpkin",balanced_foods,72.0,1.1,6.86,4.7,1.5,2.07,241.0,5,1,2,0,0,3,"lunch, dinner",100g,5.183,3.61,0.02,"Soups, cream-based",other,6.11,38.11,58.75,2.53,12.0,8
"Chow Fun Noodles With Vegetables, Meatless",balanced_foods,74.0,1.56,14.46,0.97,1.1,1.39,189.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.177,3.59,0.02,Fried rice and lo/chow mein,energy_dense,8.43,78.16,11.8,0.16,0.0,8
Gelatin Salad With Vegetables,balanced_foods,61.0,1.47,14.02,0.02,0.7,11.93,69.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.168000000000001,3.56,0.02,"Gelatins, ices, sorbets",other,9.64,91.93,0.3,0.0,0.0,8
"Potato From Puerto Rican Chicken Fricassee, With Sauce",balanced_foods,72.0,1.34,14.62,1.02,1.2,0.67,145.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.159000000000001,3.53,0.02,Mashed potatoes and white potato mixtures,other,7.44,81.22,12.75,0.25,2.0,8
"Peppers, Green, Cooked",balanced_foods,47.0,0.74,4.83,2.76,0.9,2.42,126.0,5,1,2,0,0,3,"lunch, dinner",100g,5.147,3.49,0.02,Other vegetables and combinations,vegetables,6.3,41.11,52.85,0.75,2.0,8
Puerto Rican Seasoning With Ham,balanced_foods,266.0,3.96,7.24,24.78,1.6,3.07,467.0,0,5,4,1,2,0,"lunch, dinner",100g,5.127000000000001,2.09,0.01,Mustard and other condiments,other,5.95,10.89,83.84,5.45,13.0,9
"Peach, Canned,",balanced_foods,48.0,0.43,11.94,0.09,1.2,10.65,4.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.120000000000001,3.4,0.01,Peaches and nectarines,other,3.58,99.5,1.69,0.01,0.0,8
Old Fashioned,balanced_foods,164.0,0.16,6.11,0.04,0.5,5.57,4.0,4,3,4,0,2,0,"lunch, dinner",100g,5.12,0.4,0.0,Liquor and cocktails,other,0.39,14.9,0.22,0.0,0.0,11
"Macaroni Or Noodles With Cheese, Canned",balanced_foods,82.0,3.38,11.52,2.46,0.5,0.5,302.0,4,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.119,4.73,0.04,Macaroni and cheese,dairy_proteins,16.49,56.2,27.0,0.88,6.0,7
"Watermelon Juice, 100%",balanced_foods,30.0,0.61,7.55,0.15,0.4,6.2,1.0,5,1,2,0,0,3,"lunch, dinner",100g,5.111000000000001,3.37,0.02,Other fruit juice,fruits,8.13,100.0,4.5,0.02,0.0,8
"Watermelon, Raw",balanced_foods,30.0,0.61,7.55,0.15,0.4,6.2,1.0,5,1,2,0,0,3,"lunch, dinner",100g,5.111000000000001,3.37,0.02,Melons,fruits,8.13,100.0,4.5,0.02,0.0,8
"Grits, Instant, Made With Water, No Added Fat",balanced_foods,65.0,1.38,14.84,0.4,0.8,0.29,215.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.105,3.35,0.02,Grits and other cooked cereals,quick_carbs,8.49,91.32,5.54,0.07,0.0,8
Tequila Sunrise,balanced_foods,111.0,0.52,12.62,0.23,0.2,9.52,4.0,5,1,4,0,0,3,"pre_workout, lunch, dinner",100g,5.095000000000001,0.65,0.0,Liquor and cocktails,other,1.87,45.48,1.86,0.01,0.0,10
Flavored Pasta,balanced_foods,87.0,2.47,14.45,2.21,0.4,0.99,174.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.09,3.3,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,11.36,66.44,22.86,0.44,0.0,8
"Tea, Hot, With Milk",balanced_foods,51.0,1.58,8.95,1.05,0.1,8.72,20.0,5,1,2,0,0,3,"lunch, dinner",100g,5.087,3.29,0.03,Tea,beverages,12.39,70.2,18.53,0.6,4.0,8
"Lime Juice, 100%, As To Form",balanced_foods,25.0,0.42,8.42,0.07,0.4,1.69,2.0,5,1,2,0,0,3,"lunch, dinner",100g,5.084,3.28,0.02,Mustard and other condiments,other,6.72,100.0,2.52,0.01,0.0,8
"Lime Juice, 100%, Freshly Squeezed",balanced_foods,25.0,0.42,8.42,0.07,0.4,1.69,2.0,5,1,2,0,0,3,"lunch, dinner",100g,5.084,3.28,0.02,Mustard and other condiments,other,6.72,100.0,2.52,0.01,0.0,8
"Grits, Regular Or Quick, Made With Water, No Added Fat",balanced_foods,58.0,1.2,12.41,0.28,0.7,0.09,70.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.084,3.28,0.02,Grits and other cooked cereals,quick_carbs,8.28,85.59,4.34,0.05,0.0,8
"Pear, Canned,",balanced_foods,52.0,0.2,13.47,0.06,1.5,11.81,3.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.0809999999999995,3.27,0.0,Pears,other,1.54,100.0,1.04,0.01,0.0,8
"Chocolate Milk, Nesquik, Made With Non-Dairy Milk",balanced_foods,54.0,1.35,8.41,1.64,0.4,6.94,56.0,5,1,2,0,0,3,"lunch, dinner",100g,5.072000000000001,3.24,0.02,Plant-based milk,dairy_proteins,10.0,62.3,27.33,0.29,0.0,8
"Soup, Cream Of Vegetable",balanced_foods,78.0,1.41,7.83,4.72,1.1,1.69,245.0,5,1,2,0,0,3,"lunch, dinner",100g,5.066000000000001,3.22,0.02,"Soups, cream-based",other,7.23,40.15,54.46,2.5,12.0,8
"Papaya, Canned",balanced_foods,52.0,0.35,13.1,0.21,1.3,10.86,7.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.051,3.17,0.01,Mango and papaya,other,2.69,100.0,3.63,0.06,0.0,8
"Coffee, Iced Cafe Mocha",balanced_foods,50.0,1.58,8.95,0.91,0.0,7.99,35.0,5,1,2,0,0,3,"lunch, dinner",100g,5.048,3.16,0.03,Coffee,beverages,12.64,71.6,16.38,0.53,4.0,8
Guava Nectar,balanced_foods,48.0,0.3,13.3,0.07,1.2,10.15,6.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.036,3.12,0.01,Fruit drinks,fruits,2.5,100.0,1.31,0.02,0.0,8
"Coffee, Iced Cafe Mocha, Decaffeinated",balanced_foods,51.0,1.59,8.99,0.92,0.0,8.03,36.0,5,1,2,0,0,3,"lunch, dinner",100g,5.036,3.12,0.03,Coffee,beverages,12.47,70.51,16.24,0.53,4.0,8
"Soup, Egg Drop",balanced_foods,27.0,1.16,4.29,0.61,0.4,0.09,370.0,4,1,1,0,0,3,"lunch, dinner",100g,5.034000000000001,5.78,0.04,Ramen and Asian broth-based soups,other,17.19,63.56,20.33,0.17,23.0,6
Gimlet,balanced_foods,188.0,0.1,5.08,0.03,0.1,3.52,1.0,4,3,4,0,2,0,"lunch, dinner",100g,5.033,0.11,0.0,Liquor and cocktails,other,0.21,10.81,0.14,0.0,0.0,11
"Rum, Hot Buttered",balanced_foods,160.0,0.08,4.95,4.47,0.1,4.65,4.0,4,3,4,0,2,0,"lunch, dinner",100g,5.033,0.11,0.0,Liquor and cocktails,other,0.2,12.38,25.14,2.52,12.0,11
"Martini, Flavored",balanced_foods,187.0,0.09,6.36,0.03,0.1,4.86,1.0,4,3,4,0,2,0,"lunch, dinner",100g,5.03,0.1,0.0,Liquor and cocktails,other,0.19,13.6,0.14,0.0,0.0,11
"Lime Juice, 100%, Canned Or Bottled",balanced_foods,21.0,0.25,6.69,0.23,0.4,1.37,16.0,5,1,2,0,0,3,"lunch, dinner",100g,5.029999999999999,3.1,0.01,Mustard and other condiments,other,4.76,100.0,9.86,0.03,0.0,8
Kamikaze,balanced_foods,187.0,0.06,6.93,0.07,0.1,5.63,5.0,4,3,4,0,2,0,"lunch, dinner",100g,5.027,0.09,0.0,Liquor and cocktails,other,0.13,14.82,0.34,0.01,0.0,11
"Hot Chocolate / Cocoa, Dry Mix , Made With Non-Dairy Milk",balanced_foods,81.0,1.88,13.9,1.92,0.6,10.58,112.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.018000000000001,3.06,0.02,Plant-based milk,dairy_proteins,9.28,68.64,21.33,0.46,0.0,8
Corn Beverage,balanced_foods,44.0,0.84,9.4,0.21,0.5,0.19,135.0,5,1,2,0,0,3,"lunch, dinner",100g,5.015000000000001,3.05,0.02,Smoothies and grain drinks,beverages,7.64,85.45,4.3,0.03,0.0,8
Martini,balanced_foods,201.0,0.07,0.15,0.0,0.0,0.15,2.0,4,3,4,0,2,0,"lunch, dinner",100g,5.009,0.03,0.0,Liquor and cocktails,other,0.14,0.3,0.0,0.0,0.0,11
Rob Roy,balanced_foods,212.0,0.05,3.6,0.0,0.0,2.05,3.0,4,3,4,0,2,0,"lunch, dinner",100g,5.006,0.02,0.0,Liquor and cocktails,other,0.09,6.79,0.0,0.0,0.0,11
Manhattan,balanced_foods,222.0,0.03,1.82,0.0,0.0,1.03,2.0,4,3,4,0,2,0,"lunch, dinner",100g,5.003,0.01,0.0,Liquor and cocktails,other,0.05,3.28,0.0,0.0,0.0,11
"Cream Of Wheat, Instant, Made With Water, No Added Fat",balanced_foods,67.0,1.52,14.42,0.21,0.5,3.64,85.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.003,3.01,0.02,Grits and other cooked cereals,quick_carbs,9.07,86.09,2.82,0.03,0.0,8
"Soup, Potato",balanced_foods,90.0,1.51,10.53,4.71,1.2,1.01,240.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.003,3.01,0.02,"Soups, cream-based",other,6.71,46.8,47.1,2.48,12.0,8
Mint Julep,balanced_foods,187.0,0.0,5.75,0.01,0.0,5.75,4.0,4,3,4,0,2,0,"lunch, dinner",100g,5.0,0.0,0.0,Liquor and cocktails,other,0.0,12.3,0.05,0.0,0.0,11
Gin,balanced_foods,231.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,4,0,2,0,"lunch, dinner",100g,5.0,0.0,0.0,Liquor and cocktails,other,0.0,0.0,0.0,0.0,0.0,11
Whiskey,balanced_foods,231.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,4,0,2,0,"lunch, dinner",100g,5.0,0.0,0.0,Liquor and cocktails,other,0.0,0.0,0.0,0.0,0.0,11
Vodka,balanced_foods,231.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,4,0,2,0,"lunch, dinner",100g,5.0,0.0,0.0,Liquor and cocktails,other,0.0,0.0,0.0,0.0,0.0,11
Scotch,balanced_foods,231.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,4,0,2,0,"lunch, dinner",100g,5.0,0.0,0.0,Liquor and cocktails,other,0.0,0.0,0.0,0.0,0.0,11
Rusty Nail,balanced_foods,244.0,0.0,8.74,0.03,0.0,8.75,1.0,4,3,4,0,2,0,"lunch, dinner",100g,5.0,0.0,0.0,Liquor and cocktails,other,0.0,14.33,0.11,0.0,0.0,11
Rum,balanced_foods,231.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,4,0,2,0,"lunch, dinner",100g,5.0,0.0,0.0,Liquor and cocktails,other,0.0,0.0,0.0,0.0,0.0,11
Brandy,balanced_foods,231.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,4,0,2,0,"lunch, dinner",100g,5.0,0.0,0.0,Liquor and cocktails,other,0.0,0.0,0.0,0.0,0.0,11
Tequila,balanced_foods,231.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,4,0,2,0,"lunch, dinner",100g,5.0,0.0,0.0,Liquor and cocktails,other,0.0,0.0,0.0,0.0,0.0,11
"Cream Of Wheat, Regular Or Quick, Made With Water, Fat Added",balanced_foods,65.0,1.44,10.39,1.8,0.5,0.04,83.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.994,2.98,0.02,Grits and other cooked cereals,quick_carbs,8.86,63.94,24.92,0.72,3.0,8
"Cream Of Wheat,",balanced_foods,65.0,1.44,10.39,1.8,0.5,0.04,83.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.994,2.98,0.02,Grits and other cooked cereals,quick_carbs,8.86,63.94,24.92,0.72,3.0,8
"Pumpkin, Cooked",balanced_foods,52.0,1.05,6.77,2.84,0.5,2.88,131.0,5,1,2,0,0,3,"lunch, dinner",100g,4.994,2.98,0.02,Other red and orange vegetables,vegetables,8.08,52.08,49.15,0.77,2.0,8
"Cornmeal Mush, No Added Fat",balanced_foods,58.0,1.12,12.47,0.28,0.6,0.25,71.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.991,2.97,0.02,Grits and other cooked cereals,quick_carbs,7.72,86.0,4.34,0.04,0.0,8
"Peach, Canned, In Syrup",balanced_foods,54.0,0.4,13.59,0.08,1.2,12.41,3.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.9879999999999995,2.96,0.01,Peaches and nectarines,other,2.96,100.0,1.33,0.01,0.0,8
"Lemon Juice, 100%, Freshly Squeezed",balanced_foods,22.0,0.35,6.9,0.24,0.3,2.52,1.0,5,1,2,0,0,3,"lunch, dinner",100g,4.984999999999999,2.95,0.02,Mustard and other condiments,other,6.36,100.0,9.82,0.04,0.0,8
"Lemon Juice, 100%, As To Form",balanced_foods,22.0,0.35,6.9,0.24,0.3,2.52,1.0,5,1,2,0,0,3,"lunch, dinner",100g,4.984999999999999,2.95,0.02,Mustard and other condiments,other,6.36,100.0,9.82,0.04,0.0,8
"Sugar Substitute, Stevia, Liquid",balanced_foods,51.0,0.8,11.99,0.0,0.7,0.01,210.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.981999999999999,2.94,0.02,Sugar substitutes,other,6.27,94.04,0.0,0.0,0.0,8
"Sugar Substitute, Liquid,",balanced_foods,51.0,0.8,11.99,0.0,0.7,0.01,210.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.981999999999999,2.94,0.02,Sugar substitutes,other,6.27,94.04,0.0,0.0,0.0,8
"Soup, Ramen Noodles, Water Added",balanced_foods,66.0,1.53,9.04,2.64,0.4,0.3,282.0,5,1,2,0,0,3,"lunch, dinner",100g,4.976000000000001,2.92,0.02,Ramen and Asian broth-based soups,other,9.27,54.79,36.0,1.22,0.0,8
Champagne Punch,balanced_foods,120.0,0.16,11.5,0.06,0.1,9.52,4.0,5,1,4,0,0,3,"pre_workout, lunch, dinner",100g,4.965999999999999,0.22,0.0,Wine,other,0.53,38.33,0.45,0.0,0.0,10
"Coffee, Macchiato, Sweetened",balanced_foods,40.0,1.13,6.89,0.8,0.0,5.84,21.0,5,1,2,0,0,3,"lunch, dinner",100g,4.946,2.82,0.03,Coffee,beverages,11.3,68.9,18.0,0.45,3.0,8
"Hot Chocolate / Cocoa,",balanced_foods,72.0,1.82,13.9,1.04,0.2,12.0,66.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.943,2.81,0.03,"Flavored milk, lowfat",dairy_proteins,10.11,77.22,13.0,0.61,3.0,8
"Coffee, Bottled/Canned",balanced_foods,71.0,1.98,12.6,1.38,0.0,10.67,26.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.936999999999999,2.79,0.03,Coffee,beverages,11.15,70.99,17.49,0.0,5.0,8
"Plum, Canned",balanced_foods,55.0,0.52,13.54,0.23,1.0,12.43,1.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.928000000000001,2.76,0.01,Other fruits and fruit salads,vegetables,3.78,98.47,3.76,0.01,0.0,8
"Almond Milk,",balanced_foods,20.0,0.54,1.53,1.21,0.0,1.2,59.0,5,1,2,0,0,3,"lunch, dinner",100g,4.91,2.7,0.03,Plant-based milk,dairy_proteins,10.8,30.6,54.45,0.1,0.0,8
Long Island Iced Tea,balanced_foods,107.0,0.01,8.66,0.15,0.0,8.43,16.0,5,1,4,0,0,3,"lunch, dinner",100g,4.9030000000000005,0.01,0.0,Liquor and cocktails,other,0.04,32.37,1.26,0.0,0.0,10
"Grits, Regular Or Quick, Made With Water, As To Fat",balanced_foods,71.0,1.19,12.2,1.84,0.7,0.1,81.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.898,2.66,0.02,Grits and other cooked cereals,quick_carbs,6.7,68.73,23.32,0.73,3.0,8
"Grits, Regular Or Quick, Made With Water, Fat Added",balanced_foods,71.0,1.19,12.2,1.84,0.7,0.1,81.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.898,2.66,0.02,Grits and other cooked cereals,quick_carbs,6.7,68.73,23.32,0.73,3.0,8
"Grits,",balanced_foods,71.0,1.19,12.2,1.84,0.7,0.1,81.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.898,2.66,0.02,Grits and other cooked cereals,quick_carbs,6.7,68.73,23.32,0.73,3.0,8
"Frozen Coffee Drink, Decaffeinated, Nonfat",balanced_foods,61.0,1.59,13.47,0.1,0.0,13.3,22.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.883,2.61,0.03,Coffee,beverages,10.43,88.33,1.48,0.04,1.0,8
"Frozen Mocha Coffee Drink, Decaffeinated, Nonfat",balanced_foods,59.0,1.54,13.14,0.08,0.0,12.3,35.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.883,2.61,0.03,Coffee,beverages,10.44,89.08,1.22,0.04,1.0,8
Michelada,balanced_foods,33.0,0.66,4.05,0.15,0.2,1.36,137.0,5,1,2,0,0,3,"lunch, dinner",100g,4.883,2.61,0.02,Beer,other,8.0,49.09,4.09,0.01,0.0,8
"Frozen Mocha Coffee Drink, Nonfat",balanced_foods,59.0,1.54,13.08,0.08,0.0,12.24,35.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.883,2.61,0.03,Coffee,beverages,10.44,88.68,1.22,0.04,1.0,8
"Frozen Coffee Drink, Nonfat",balanced_foods,61.0,1.59,13.41,0.1,0.0,13.23,22.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.883,2.61,0.03,Coffee,beverages,10.43,87.93,1.48,0.04,1.0,8
"Coffee, Latte, Decaffeinated, With Non-Dairy Milk, Flavored",balanced_foods,40.0,0.94,6.01,1.33,0.1,4.94,43.0,5,1,2,0,0,3,"lunch, dinner",100g,4.880000000000001,2.6,0.02,Coffee,beverages,9.4,60.1,29.92,0.14,0.0,8
"Coffee, Latte, With Non-Dairy Milk, Flavored",balanced_foods,40.0,0.94,5.99,1.33,0.1,4.91,43.0,5,1,2,0,0,3,"lunch, dinner",100g,4.880000000000001,2.6,0.02,Coffee,beverages,9.4,59.9,29.92,0.14,0.0,8
"Hot Chocolate / Cocoa, Dry Mix, Made With Water",balanced_foods,54.0,0.9,11.27,0.54,0.5,8.82,71.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.877000000000001,2.59,0.02,"Flavored milk, nonfat",dairy_proteins,6.67,83.48,9.0,0.32,0.0,8
Oat Milk,balanced_foods,45.0,0.66,5.37,2.33,0.5,2.04,43.0,5,1,2,0,0,3,"lunch, dinner",100g,4.8740000000000006,2.58,0.01,Plant-based milk,dairy_proteins,5.87,47.73,46.6,0.19,0.0,8
"Grits, Instant, Made With Water, Fat Added",balanced_foods,85.0,1.36,14.36,2.85,0.8,0.29,228.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.862,2.54,0.02,Grits and other cooked cereals,quick_carbs,6.4,67.58,30.18,1.13,5.0,8
"Grits, Instant, Made With Water, As To Fat",balanced_foods,85.0,1.36,14.36,2.85,0.8,0.29,228.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.862,2.54,0.02,Grits and other cooked cereals,quick_carbs,6.4,67.58,30.18,1.13,5.0,8
Chocolate Milk Drink,balanced_foods,49.0,0.64,10.68,0.4,0.6,8.68,91.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.859,2.53,0.01,Milk shakes and other dairy drinks,dairy_proteins,5.22,87.18,7.35,0.31,0.0,8
"Soup, Pho, No Meat",balanced_foods,37.0,1.42,5.9,0.93,0.5,0.64,357.0,4,1,1,0,0,3,"lunch, dinner",100g,4.857000000000001,5.19,0.04,Ramen and Asian broth-based soups,other,15.35,63.78,22.62,0.13,0.0,6
"Iced Tea / Lemonade Juice Drink, Light",balanced_foods,21.0,0.22,6.12,0.04,0.3,3.86,13.0,5,1,2,0,0,3,"lunch, dinner",100g,4.843999999999999,2.48,0.01,Tea,beverages,4.19,100.0,1.71,0.01,0.0,8
"Cream Of Wheat, Instant, Made With Water, Fat Added",balanced_foods,82.0,1.5,14.06,2.09,0.5,3.56,98.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.832000000000001,2.44,0.02,Grits and other cooked cereals,quick_carbs,7.32,68.59,22.94,0.84,4.0,8
"Cornmeal Mush, As To Fat",balanced_foods,71.0,1.11,12.25,1.84,0.6,0.26,82.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.823,2.41,0.02,Grits and other cooked cereals,quick_carbs,6.25,69.01,23.32,0.71,3.0,8
"Cornmeal Mush, Fat Added",balanced_foods,71.0,1.11,12.25,1.84,0.6,0.26,82.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,4.823,2.41,0.02,Grits and other cooked cereals,quick_carbs,6.25,69.01,23.32,0.71,3.0,8
"Hot Chocolate / Cocoa, Reduced Sugar, Made With Non-Dairy Milk",balanced_foods,54.0,1.19,8.92,1.48,0.1,6.99,60.0,5,1,2,0,0,3,"lunch, dinner",100g,4.817,2.39,0.02,Plant-based milk,dairy_proteins,8.81,66.07,24.67,0.13,0.0,8
